AT1G05380	2201021
AT1G05385	505006101
AT1G05390	3692725
AT1G05400	2201001
AT1G05410	2201056
AT1G05420	2201011
AT1G05430	2201076
AT1G05440	2201086
AT1G05450	2201046
AT1G05460	2200996
AT1G05470	2201016
AT1G05490	2201006
AT1G05500	2201036
AT1G05510	2201041
AT1G05520	2201051
AT1G05530	2201066
AT1G05540	2201071
AT1G05550	2201081
AT1G05560	2201031
AT1G05562	6530298130
AT1G05570	2031938
AT1G05575	505006102
AT1G05577	504956226
AT1G05580	2031968
AT1G05590	2031988
AT1G05600	2031998
AT1G05610	2032003
AT1G05615	504956227
AT1G05620	2032008
AT1G05630	2031933
AT1G05640	2031948
AT1G05650	2031953
AT1G05660	2031963
AT1G05670	2031973
AT1G05675	6530298131
AT1G05680	2031983
AT1G05690	2031993
AT1G05700	2031923
AT1G05710	2031978
AT1G05720	2031928
AT1G05730	2031943
AT1G05740	2031958
AT1G05750	2198678
AT1G05760	2198683
AT1G05770	2198693
AT1G05780	2198703
AT1G05785	504956158
AT1G05790	2198713
AT1G05800	2198728
AT1G05805	505006103
AT1G05810	2198768
AT1G05820	2198733
AT1G05830	2198743
AT1G05835	4010713414
AT1G05840	2198753
AT1G05850	2198688
AT1G05860	2198698
AT1G05870	2198708
AT1G05880	2198718
AT1G05890	2198723
AT1G05894	1009023116
AT1G05900	2198738
AT1G05910	2198748
AT1G05920	2198758
AT1G05925	4515102500
AT1G05930	2198763
AT1G05940	2198861
AT1G05950	2198871
AT1G05960	2198846
AT1G05970	2198876
AT1G05980	3692312
AT1G05990	2198781
AT1G06000	2198791
AT1G06002	6530298132
AT1G06010	2198806
AT1G06020	2198821
AT1G06030	2198831
AT1G06040	2198841
AT1G06050	2198866
AT1G06060	2198796
AT1G06070	2198856
AT1G06080	2198786
AT1G06090	2198801
AT1G06100	2198816
AT1G06110	2198826
AT1G06120	2198836
AT1G06130	2198851
AT1G06135	1006230764
AT1G06137	4515102501
AT1G06140	2198811
AT1G06148	4010713415
AT1G06149	4515102502
AT1G06150	2198776
AT1G06160	2038500
AT1G06170	2038510
AT1G06180	2038520
AT1G06190	2038560
AT1G06200	2038535
AT1G06210	2038545
AT1G06220	2038555
AT1G06225	505006104
AT1G06230	2038565
AT1G06240	2038550
AT1G06250	2038505
AT1G06260	2038515
AT1G06265	4010713416
AT1G06270	2038525
AT1G06280	2038530
AT1G06290	2038540
AT1G06310	2202275
AT1G06320	2202285
AT1G06330	2202265
AT1G06340	2202295
AT1G06350	2202305
AT1G06360	2202250
AT1G06370	2826791
AT1G06380	2202260
AT1G06390	2202255
AT1G06400	2202280
AT1G06410	2202290
AT1G06420	2202300
AT1G06430	2009235
AT1G06440	2009230
AT1G06450	2009220
AT1G06460	2009205
AT1G06470	2009190
AT1G06475	1006230677
AT1G06480	3686358
AT1G06490	2009185
AT1G06500	2009145
AT1G06510	2009135
AT1G06515	4010713417
AT1G06520	2009225
AT1G06530	2009215
AT1G06540	2009195
AT1G06550	2009180
AT1G06560	2009170
AT1G06570	2009160
AT1G06580	2009155
AT1G06590	2009150
AT1G06610	3686361
AT1G06620	2009130
AT1G06630	2009125
AT1G06640	2009210
AT1G06645	2824199
AT1G06650	2009175
AT1G06660	2009165
AT1G06670	2009200
AT1G06680	2033087
AT1G06690	2009120
AT1G06700	2009115
AT1G06710	2033128
AT1G06720	2033050
AT1G06730	2033138
AT1G06740	2033133
AT1G06750	2033143
AT1G06760	2033118
AT1G06770	2033103
AT1G06780	2033092
AT1G06790	2033077
AT1G06800	2033066
AT1G06810	2033113
AT1G06820	2033055
AT1G06830	2033148
AT1G06840	2033158
AT1G06850	2033123
AT1G06860	3690698
AT1G06870	2033108
AT1G06880	3690695
AT1G06890	2033097
AT1G06900	2033082
AT1G06910	2033071
AT1G06920	2033060
AT1G06923	1009023088
AT1G06925	504956220
AT1G06930	2033163
AT1G06950	2007437
AT1G06960	2007417
AT1G06970	2007392
AT1G06980	2007377
AT1G06990	2007402
AT1G07000	2007347
AT1G07010	2007472
AT1G07020	2007457
AT1G07025	505006105
AT1G07030	2007387
AT1G07040	2007372
AT1G07050	2007482
AT1G07051	4515102503
AT1G07060	2007442
AT1G07070	2007422
AT1G07080	2007407
AT1G07090	2007382
AT1G07100	3686017
AT1G07110	2007367
AT1G07119	4515102504
AT1G07120	2007477
AT1G07128	6530298133
AT1G07130	2007352
AT1G07135	505006106
AT1G07140	2007467
AT1G07150	2007337
AT1G07160	2007327
AT1G07170	2007432
AT1G07175	4515102505
AT1G07180	2007427
AT1G07190	2007447
AT1G07200	2007412
AT1G07210	2007397
AT1G07220	2007362
AT1G07230	2007357
AT1G07240	2007342
AT1G07250	2007462
AT1G07260	2007452
AT1G07270	2007332
AT1G07280	2025067
AT1G07290	2025047
AT1G07300	2025017
AT1G07310	2025002
AT1G07320	2025107
AT1G07330	2025112
AT1G07340	2025102
AT1G07350	2025092
AT1G07360	2025077
AT1G07370	2025062
AT1G07380	2025042
AT1G07390	2025012
AT1G07400	2024997
AT1G07410	2024992
AT1G07420	2024982
AT1G07430	2025087
AT1G07440	2025072
AT1G07450	2025057
AT1G07460	2025037
AT1G07470	2025027
AT1G07473	504956271
AT1G07476	504956272
AT1G07480	2024977
AT1G07485	4010713418
AT1G07490	2024967
AT1G07500	2024957
AT1G07510	2025052
AT1G07520	2025032
AT1G07530	2025022
AT1G07540	2025007
AT1G07550	2024987
AT1G07560	2024972
AT1G07570	2024962
AT1G07580	3689048
AT1G07590	2024952
AT1G07600	2025082
AT1G07610	2025097
AT1G07615	4010713419
AT1G07620	2024947
AT1G07630	2026605
AT1G07640	2026595
AT1G07645	1006230726
AT1G07650	2026585
AT1G07660	2026570
AT1G07670	2026555
AT1G07680	2026540
AT1G07690	2026520
AT1G07700	2026504
AT1G07702	3689377
AT1G07705	505006107
AT1G07710	2026489
AT1G07720	2026600
AT1G07725	504956262
AT1G07728	4010713420
AT1G07730	1006589878
AT1G07740	2026560
AT1G07745	2825233
AT1G07747	4010713421
AT1G07750	2026545
AT1G07760	3689374
AT1G07770	2026525
AT1G07780	2026509
AT1G07790	2026494
AT1G07795	505006108
AT1G07800	2026590
AT1G07810	2026580
AT1G07820	2026565
AT1G07830	2026550
AT1G07840	2026530
AT1G07850	2026514
AT1G07860	2026499
AT1G07870	2026535
AT1G07880	2026484
AT1G07885	5019474606
AT1G07890	2026616
AT1G07900	2026611
AT1G07901	4515102506
AT1G07910	2205085
AT1G07920	2205095
AT1G07930	2205105
AT1G07940	2205115
AT1G07950	2205130
AT1G07960	2205145
AT1G07970	2205155
AT1G07980	2205170
AT1G07985	1006230778
AT1G07990	2205185
AT1G08000	2205090
AT1G08005	4010713422
AT1G08010	2205100
AT1G08030	2205135
AT1G08032	5019474607
AT1G08035	504956111
AT1G08040	2205140
AT1G08050	2205160
AT1G08060	2205205
AT1G08065	2827099
AT1G08070	2205200
AT1G08080	2205175
AT1G08090	2205190
AT1G08100	2205195
AT1G08105	2827104
AT1G08110	2205110
AT1G08115	1005716661
AT1G08120	2205125
AT1G08125	1006230779
AT1G08130	2199953
AT1G08135	1005716662
AT1G08140	2205150
AT1G08150	2205165
AT1G08160	2205180
AT1G08165	4515102507
AT1G08170	2199988
AT1G08180	2199998
AT1G08190	2200008
AT1G08200	2200018
AT1G08210	2200023
AT1G08220	2200028
AT1G08230	2199978
AT1G08240	3692532
AT1G08250	2199963
AT1G08260	2199973
AT1G08270	2199983
AT1G08280	2199993
AT1G08290	2200003
AT1G08300	2200013
AT1G08310	2199958
AT1G08315	1005716696
AT1G08320	2199968
AT1G08340	2199948
AT1G08350	2201806
AT1G08360	2201811
AT1G08370	2201821
AT1G08380	2201836
AT1G08390	2201846
AT1G08400	2201771
AT1G08410	2201861
AT1G08420	2201776
AT1G08430	2201781
AT1G08440	2201791
AT1G08450	2201816
AT1G08460	2201826
AT1G08465	2826731
AT1G08470	2201841
AT1G08480	2201851
AT1G08490	2201856
AT1G08500	2201801
AT1G08510	2201786
AT1G08520	2201796
AT1G08530	2025630
AT1G08540	2025650
AT1G08550	2025510
AT1G08560	2025620
AT1G08570	2025625
AT1G08580	2025525
AT1G08590	2025545
AT1G08592	6530298134
AT1G08600	2025560
AT1G08610	2025580
AT1G08620	2025635
AT1G08630	2025645
AT1G08640	2025660
AT1G08650	2025520
AT1G08660	2025540
AT1G08670	2025555
AT1G08680	2025575
AT1G08695	1009023104
AT1G08700	2025640
AT1G08710	2025665
AT1G08720	2025515
AT1G08730	2025535
AT1G08735	2825154
AT1G08740	2025570
AT1G08750	2025590
AT1G08760	2025605
AT1G08770	2025615
AT1G08780	2025655
AT1G08790	2025530
AT1G08800	2825149
AT1G08810	2025565
AT1G08820	2025585
AT1G08830	2025595
AT1G08840	2025610
AT1G08845	1005716736
AT1G08860	2036074
AT1G08870	3691305
AT1G08880	2036054
AT1G08890	2036039
AT1G08900	2036009
AT1G08910	2035999
AT1G08920	2035984
AT1G08930	2036084
AT1G08940	2036069
AT1G08950	3691302
AT1G08960	2036049
AT1G08970	2036034
AT1G08980	2036029
AT1G08985	1005716737
AT1G08990	2036024
AT1G09000	2035989
AT1G09010	2036094
AT1G09020	2036079
AT1G09026	4515102508
AT1G09030	2036064
AT1G09040	2036059
AT1G09050	2036019
AT1G09060	2036014
AT1G09070	2036004
AT1G09080	2035994
AT1G09090	2036104
AT1G09100	2036099
AT1G09110	3691308
AT1G09130	2036044
AT1G09140	2195346
AT1G09150	2195336
AT1G09155	505006110
AT1G09157	1009023066
AT1G09160	2195331
AT1G09170	2195316
AT1G09176	4515102509
AT1G09180	2195306
AT1G09190	2195296
AT1G09195	4515102510
AT1G09200	2195341
AT1G09210	2195326
AT1G09220	2195321
AT1G09230	2195311
AT1G09240	2195301
AT1G09245	1005716724
AT1G09250	2195291
AT1G09260	2195281
AT1G09270	2195351
AT1G09280	2195286
AT1G09290	2203033
AT1G09300	2203038
AT1G09310	2203043
AT1G09320	2203018
AT1G09330	2203023
AT1G09340	2203028
AT1G09350	2012320
AT1G09360	2012360
AT1G09370	2012365
AT1G09380	2012255
AT1G09390	2012270
AT1G09400	2012285
AT1G09410	2012295
AT1G09415	505006111
AT1G09420	2012305
AT1G09421	4515102511
AT1G09430	2012310
AT1G09440	2012325
AT1G09450	2012340
AT1G09460	2012355
AT1G09470	2012370
AT1G09480	2012250
AT1G09483	504956315
AT1G09486	504956316
AT1G09490	2012265
AT1G09500	2012280
AT1G09510	2012315
AT1G09520	2012330
AT1G09530	2012345
AT1G09540	2012375
AT1G09550	2012245
AT1G09560	2012260
AT1G09570	2012300
AT1G09575	505006112
AT1G09580	2012335
AT1G09590	2012275
AT1G09600	2012290
AT1G09610	2012350
AT1G09620	2012240
AT1G09625	4010713423
AT1G09630	2024276
AT1G09640	2024311
AT1G09645	504956278
AT1G09650	2024437
AT1G09660	2024326
AT1G09665	504956277
AT1G09680	2024367
AT1G09690	2024387
AT1G09700	2024407
AT1G09710	2024266
AT1G09720	2024271
AT1G09730	2024281
AT1G09740	2024291
AT1G09750	2024306
AT1G09760	2024316
AT1G09770	2024336
AT1G09780	2024357
AT1G09790	2024377
AT1G09794	6530298135
AT1G09795	505006113
AT1G09800	2024397
AT1G09810	2024286
AT1G09812	504956276
AT1G09815	505006114
AT1G09820	2024301
AT1G09830	2024321
AT1G09840	2024341
AT1G09850	2024362
AT1G09860	2024382
AT1G09870	2024402
AT1G09880	2024417
AT1G09890	2024427
AT1G09900	2024296
AT1G09910	2024331
AT1G09920	2024351
AT1G09930	2024372
AT1G09932	1005716755
AT1G09935	504956275
AT1G09940	2024392
AT1G09950	2024412
AT1G09960	2024422
AT1G09970	2024432
AT1G09980	2201936
AT1G09995	504956155
AT1G10000	2201941
AT1G10010	2201871
AT1G10020	2201881
AT1G10030	2201891
AT1G10040	2201901
AT1G10050	2201911
AT1G10060	2201931
AT1G10070	2201921
AT1G10090	2201876
AT1G10095	1005716686
AT1G10100	2201886
AT1G10110	2201896
AT1G10120	2201906
AT1G10130	2201916
AT1G10140	2012833
AT1G10150	2012803
AT1G10155	504956313
AT1G10160	2012738
AT1G10170	2012753
AT1G10180	2012768
AT1G10190	2012783
AT1G10200	2012798
AT1G10210	2012808
AT1G10220	2012818
AT1G10230	2012823
AT1G10240	2012828
AT1G10250	2012838
AT1G10260	2012853
AT1G10270	2012868
AT1G10280	2012748
AT1G10290	2012763
AT1G10300	2012778
AT1G10310	2012793
AT1G10320	2012843
AT1G10330	2012858
AT1G10340	2012873
AT1G10350	2012743
AT1G10360	2012758
AT1G10370	2012773
AT1G10380	2012863
AT1G10385	505006115
AT1G10390	2012788
AT1G10400	2012813
AT1G10410	2012848
AT1G10417	1009023076
AT1G10419	5019474608
AT1G10430	2194626
AT1G10440	3691720
AT1G10450	2194559
AT1G10455	504956178
AT1G10460	2194569
AT1G10470	2194584
AT1G10480	2194599
AT1G10490	2194579
AT1G10500	2194594
AT1G10510	2194604
AT1G10520	2194610
AT1G10522	505006116
AT1G10530	2194616
AT1G10538	4515102512
AT1G10540	2194631
AT1G10550	2194554
AT1G10560	2194564
AT1G10570	2194574
AT1G10580	2194589
AT1G10585	505006117
AT1G10586	4515102513
AT1G10588	4010713424
AT1G10590	2019918
AT1G10600	2019903
AT1G10610	2020003
AT1G10620	2019938
AT1G10630	2019948
AT1G10640	2019963
AT1G10650	2019983
AT1G10652	4515102514
AT1G10657	4010713425
AT1G10660	2019928
AT1G10670	2019943
AT1G10680	2019958
AT1G10682	4515102515
AT1G10690	2196459
AT1G10700	2019973
AT1G10705	4010713426
AT1G10710	2019908
AT1G10717	4010713427
AT1G10720	2019993
AT1G10730	2019913
AT1G10740	2019923
AT1G10745	4010713428
AT1G10747	4010713429
AT1G10750	2019933
AT1G10760	2019953
AT1G10770	2019968
AT1G10780	2019978
AT1G10790	2019988
AT1G10800	2019998
AT1G10810	2196446
AT1G10820	2196480
AT1G10830	2196475
AT1G10840	2196469
AT1G10850	2196464
AT1G10865	4010713430
AT1G10870	2197359
AT1G10880	2197354
AT1G10890	2197464
AT1G10900	2197454
AT1G10910	2197424
AT1G10920	2197409
AT1G10930	2197394
AT1G10940	2197379
AT1G10950	2197364
AT1G10960	2197349
AT1G10970	2197459
AT1G10980	2197449
AT1G10990	2197339
AT1G11000	2197439
AT1G11010	3692107
AT1G11020	2197434
AT1G11030	3692110
AT1G11040	2197429
AT1G11050	2197414
AT1G11055	1009023095
AT1G11060	2197399
AT1G11070	2197419
AT1G11080	2197384
AT1G11090	2197369
AT1G11100	2197344
AT1G11110	2197404
AT1G11112	4515102516
AT1G11120	2197389
AT1G11125	6530298136
AT1G11130	2202084
AT1G11145	504956153
AT1G11150	2826777
AT1G11160	2202129
AT1G11170	2202124
AT1G11175	4515102517
AT1G11180	2202119
AT1G11185	4010713431
AT1G11190	2202114
AT1G11200	2202104
AT1G11210	2202094
AT1G11220	2202079
AT1G11230	2202109
AT1G11240	2202059
AT1G11250	2202049
AT1G11260	2202044
AT1G11265	2826783
AT1G11270	2202099
AT1G11280	2202089
AT1G11290	2202074
AT1G11300	2202069
AT1G11310	2202064
AT1G11320	2202134
AT1G11330	2202054
AT1G11340	2200111
AT1G11350	2200151
AT1G11360	2200036
AT1G11362	4515102518
AT1G11370	2200156
AT1G11380	2200081
AT1G11390	2200096
AT1G11400	2200116
AT1G11410	2200136
AT1G11420	2200146
AT1G11430	2200131
AT1G11440	2200051
AT1G11450	2200056
AT1G11460	2200041
AT1G11470	2200046
AT1G11475	2823924
AT1G11480	2200091
AT1G11482	4515102519
AT1G11490	2200101
AT1G11500	2200071
AT1G11510	2200106
AT1G11520	2200126
AT1G11530	2200141
AT1G11540	2200061
AT1G11545	2823919
AT1G11550	3692552
AT1G11560	2200086
AT1G11570	2200066
AT1G11572	4010713432
AT1G11580	2200076
AT1G11590	2200121
AT1G11592	4010713433
AT1G11593	5019474609
AT1G11595	2823929
AT1G11600	2027412
AT1G11608	4515102520
AT1G11610	2027407
AT1G11620	2027397
AT1G11630	2027387
AT1G11640	3689519
AT1G11650	2027372
AT1G11655	504956258
AT1G11660	2027337
AT1G11670	2027322
AT1G11680	2027312
AT1G11684	4515102521
AT1G11690	2027402
AT1G11700	2027392
AT1G11710	2027382
AT1G11720	2027367
AT1G11730	2027352
AT1G11735	4010713434
AT1G11740	2027342
AT1G11750	2027327
AT1G11755	4010713435
AT1G11760	2027377
AT1G11765	1005716751
AT1G11770	2027362
AT1G11780	2027347
AT1G11785	4010713436
AT1G11790	2027332
AT1G11800	2027417
AT1G11803	1005716753
AT1G11806	1005716752
AT1G11810	2027357
AT1G11820	2027317
AT1G11840	2008930
AT1G11850	2008915
AT1G11860	2008900
AT1G11870	2008865
AT1G11880	2008970
AT1G11890	2008960
AT1G11900	2008955
AT1G11905	1005716776
AT1G11910	2008940
AT1G11915	505006118
AT1G11920	2008925
AT1G11925	504956323
AT1G11930	2008910
AT1G11940	2008890
AT1G11950	2008875
